id;d;s;ds;t;wSW;wR;kSW;SW;kR;R;ISBN;not_ISBN;OC;kPt;Pt;wPt;M;claster
18;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
19;0.03333333333333333;0.016716866383499406;0.8028410064673347;0.8550951519689525;0.166666667;0.2;0.125;0.05291005301587302;0.06666666666666667;0.029268292684354554;0.0;0.0;0.0;0;0;0;0.0;0
20;0.03333333333333333;0.024819757366074623;0.9777511559282894;0.938887187612254;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0;0;0;0.0625;0
21;0.03333333333333333;0.0175798243151548;0.8100290947732129;0.8585386602830608;0.0;0.5;0.0;0.0;0.06666666666666667;0.07317073171088638;0.0;0.0;0.0;0;0;0;0.0;0
22;0.03333333333333333;0.020398964647766336;0.9110046216594184;0.9069117532669629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
23;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
24;0.03333333333333333;0.020725742993910952;0.8185863434409815;0.8626380749427135;0.0;0.416666667;0.0;0.0;0.13333333333333333;0.12195121946936348;0.0;0.0;0.0;0;0;0;0.0;0
25;0.03333333333333333;0.02417741995198007;0.9680529399499894;0.9342411843733596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
26;0.03333333333333333;0.020398964647766336;0.9110046216594184;0.9069117532669629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
27;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
28;0.03333333333333333;0.015886870004773665;0.7552627069962261;0.8323024064612833;0.333333333;0.25;0.125;0.10582010571428573;0.06666666666666667;0.03658536585544319;0.25;0.145833333375;0.0;0;0;0;0.208333333375;2
29;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
30;0.03333333333333333;0.021305793914248475;0.9246962170633605;0.9134708167224072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
31;0.03333333333333333;0.018373299926727277;0.8220092412650971;0.8642778408065745;0.0;0.5;0.0;0.0;0.06666666666666667;0.07317073171088638;0.0;0.0;0.0;0;0;0;0.0;0
32;0.03333333333333333;0.02086119997309751;0.8829368475899798;0.893465673183302;0.2;0.0;0.125;0.0634920634920635;0.0;0.0;0.0;0.0625;0.0;0;0;0;0.0625;0
33;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
34;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
35;0.03333333333333333;0.020697759212774797;0.779223002033734;0.843780767508311;0.0;0.388888889;0.0;0.0;0.2;0.17073170737418206;0.0;0.0875;0.0;0;0;0;0.0875;0
36;0.03333333333333333;0.01995535077595737;0.8653659641517263;0.885048208457527;0.0;0.333333333;0.0;0.0;0.06666666666666667;0.0487804877584771;0.0;0.125;0.0;0;0;0;0.125;0
37;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
38;0.03333333333333333;0.026293354934309916;1.0;0.9495456657273511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
39;0.06666666666666667;0.10379686524796888;0.9466027725849031;0.8482838168421449;0.0;0.2;0.0;0.0;0.06666666666666667;0.029268292684354554;0.0;0.0;0.0;0;0;0;0.0;0
40;0.06666666666666667;0.10476431492705325;0.9703348745710526;0.8596528601228699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
41;0.06666666666666667;0.1030715668704567;0.9543613445460473;0.8520006195089419;0.0;0.0;0.0;0.0;0.0;0.0;0.333333333;0.0;0.0;0;0;0;0.08333333325;0
42;0.06666666666666667;0.07955301666908152;0.6046551431766866;0.6844712070424223;0.5;0.25;0.25;0.31746031746031744;0.06666666666666667;0.03658536585544319;0.0;0.0;0.0;0;0;0;0.0;0
43;0.06666666666666667;0.08775537520216746;0.7343830232864055;0.7466183332827575;0.333333333;0.266666667;0.125;0.10582010571428573;0.13333333333333333;0.07804878044283164;0.0;0.0;0.0;0;0;0;0.0;0
44;0.06666666666666667;0.10790798973384755;1.0;0.8738641643183779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;0;0;0.3125;2
45;0.06666666666666667;0.08968041183979385;0.8006161226762853;0.7783478027484695;0.25;0.0;0.125;0.07936507936507936;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
46;0.06666666666666667;0.10500613609742766;0.9726168071383764;0.8607460374074892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
47;0.06666666666666667;0.09025380851491957;0.7238861326552208;0.7415897179248715;0.0;0.75;0.0;0.0;0.13333333333333333;0.21951219513265915;0.0;0.0;0.0;0;0;0;0.0;0
48;0.06666666666666667;0.10476431492705325;0.9703348745710526;0.8596528601228699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0
49;0.06666666666666667;0.0840865440905116;0.5926749966848024;0.6787320265189084;0.0;0.833333333;0.0;0.0;0.2;0.3658536585544319;0.0;0.0;0.0;0;0;0;0.0;0
50;0.06666666666666667;0.10790798973384755;1.0;0.8738641643183779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;0;0;0.3125;2
